flightdate,origincityname,crsdeptime,depdelay,distance,marketing_airline_network,hour,delayed,city_clean,latitude,longitude,temp_mean,precipitation,wind_speed
2018-01-11,"Houston, TX",750,-8.0,1034.0,UA,7,0,Houston,29.76328,-95.36327,16.1,17.1,12.9
2018-01-25,"Harrisburg, PA",1955,-9.0,413.0,AA,19,0,Harrisburg,40.2737,-76.88442,-1.0,0.0,12.7
2018-01-02,"Houston, TX",1035,-5.0,1131.0,WN,10,0,Houston,29.76328,-95.36327,-0.5,0.0,14.6
2018-01-22,"Atlanta, GA",1010,-2.0,2139.0,DL,10,0,Atlanta,33.749,-84.38798,11.0,1.8,14.3
2018-01-22,"Atlanta, GA",1759,1.0,1947.0,DL,17,0,Atlanta,33.749,-84.38798,11.0,1.8,14.3
2018-01-09,"Dallas/Fort Worth, TX",1850,-3.0,835.0,AA,18,0,Dallas/Fort Worth,32.89595,-97.0372,7.6,0.0,9.4
2018-01-19,"Unalaska, AK",1740,-4.0,792.0,AS,17,0,Unalaska,53.87413,-166.53407,-0.4,0.8,22.5
2018-01-09,"Baltimore, MD",1100,-3.0,283.0,WN,11,0,Baltimore,39.29038,-76.61219,2.4,1.5,12.6
2018-01-29,"New York, NY",1038,-13.0,292.0,DL,10,0,New York,40.71427,-74.00597,4.4,0.1,16.3
2018-01-20,"Dallas/Fort Worth, TX",1625,-7.0,733.0,AA,16,0,Dallas/Fort Worth,32.89595,-97.0372,13.1,0.0,23.0
2018-01-04,"Atlanta, GA",948,-5.0,563.0,DL,9,0,Atlanta,33.749,-84.38798,-3.3,0.0,21.3
2018-01-24,"Detroit, MI",830,-6.0,409.0,NK,8,0,Detroit,42.33143,-83.04575,-2.2,0.0,15.3
2018-01-31,"Houston, TX",1945,-6.0,429.0,UA,19,0,Houston,29.76328,-95.36327,11.3,0.0,13.6
2018-01-23,"Orlando, FL",950,-9.0,1011.0,F9,9,0,Orlando,28.53834,-81.37924,21.4,1.4,15.9
2018-01-27,"Honolulu, HI",1505,-9.0,2614.0,HA,15,0,Honolulu,21.30694,-157.85834,23.0,0.7,6.2
2018-01-16,"Honolulu, HI",1143,14.0,100.0,HA,11,0,Honolulu,21.30694,-157.85834,23.0,0.0,16.2
2018-01-27,"Honolulu, HI",700,-5.0,100.0,HA,7,0,Honolulu,21.30694,-157.85834,23.0,0.7,6.2
2018-01-15,"New York, NY",745,-2.0,544.0,DL,7,0,New York,40.71427,-74.00597,-6.3,0.0,16.9
2018-01-02,"Atlanta, GA",1917,-4.0,1184.0,DL,19,0,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-24,"Detroit, MI",1800,-6.0,1075.0,UA,18,0,Detroit,42.33143,-83.04575,-2.2,0.0,15.3
2018-01-22,"Atlanta, GA",1929,-2.0,1747.0,DL,19,0,Atlanta,33.749,-84.38798,11.0,1.8,14.3
2018-01-05,"Honolulu, HI",955,-7.0,163.0,HA,9,0,Honolulu,21.30694,-157.85834,22.2,0.0,19.6
2018-01-22,"Houston, TX",800,-1.0,1009.0,AA,8,0,Houston,29.76328,-95.36327,17.0,5.9,19.5
2018-01-04,"Dallas/Fort Worth, TX",2035,-11.0,408.0,AA,20,0,Dallas/Fort Worth,32.89595,-97.0372,0.6,0.0,6.5
2018-01-25,"Dallas/Fort Worth, TX",1315,-4.0,500.0,AA,13,0,Dallas/Fort Worth,32.89595,-97.0372,8.8,0.0,12.7
2018-01-01,"Charlotte, NC",1025,0.0,328.0,WN,10,0,Charlotte,35.22709,-80.84313,-5.2,0.0,12.8
2018-01-15,"Dallas/Fort Worth, TX",1615,-4.0,1235.0,NK,16,0,Dallas/Fort Worth,32.89595,-97.0372,7.1,0.1,12.2
2018-01-06,"Dallas/Fort Worth, TX",1035,-2.0,701.0,AA,10,0,Dallas/Fort Worth,32.89595,-97.0372,7.5,0.0,11.2
2018-01-02,"Houston, TX",1040,5.0,937.0,WN,10,0,Houston,29.76328,-95.36327,-0.5,0.0,14.6
2018-01-04,"Dallas/Fort Worth, TX",632,33.0,852.0,NK,6,1,Dallas/Fort Worth,32.89595,-97.0372,0.6,0.0,6.5
2018-01-01,"Kahului, HI",1753,4.0,100.0,HA,17,0,Kahului,20.88953,-156.47432,21.5,0.0,16.8
2018-01-01,"Atlanta, GA",2215,34.0,153.0,WN,22,1,Atlanta,33.749,-84.38798,-4.5,0.0,18.5
2018-01-23,"Detroit, MI",1033,-15.0,983.0,NK,10,0,Detroit,42.33143,-83.04575,4.7,3.1,23.2
2018-01-20,"Honolulu, HI",1249,-4.0,163.0,HA,12,0,Honolulu,21.30694,-157.85834,23.5,0.2,18.1
2018-01-23,"Atlanta, GA",1355,-6.0,526.0,DL,13,0,Atlanta,33.749,-84.38798,10.8,12.1,18.7
2018-01-13,"Honolulu, HI",1610,2.0,2762.0,HA,16,0,Honolulu,21.30694,-157.85834,22.1,0.0,7.5
2018-01-30,"Hartford, CT",1442,-9.0,326.0,UA,14,0,Hartford,41.76371,-72.68509,-1.3,1.9,14.9
2018-01-12,"Atlanta, GA",700,0.0,581.0,DL,7,0,Atlanta,33.749,-84.38798,13.7,19.9,15.2
2018-01-01,"Baltimore, MD",835,-7.0,472.0,WN,8,0,Baltimore,39.29038,-76.61219,-9.3,0.0,12.5
2018-01-29,"Baltimore, MD",1918,16.0,1217.0,NK,19,1,Baltimore,39.29038,-76.61219,6.6,2.8,12.2
2018-01-02,"New York, NY",830,-1.0,2248.0,DL,8,0,New York,40.71427,-74.00597,-8.5,0.0,17.1
2018-01-31,"New York, NY",1235,59.0,292.0,DL,12,1,New York,40.71427,-74.00597,-4.4,0.0,18.0
2018-01-23,"Atlanta, GA",1116,0.0,153.0,DL,11,0,Atlanta,33.749,-84.38798,10.8,12.1,18.7
2018-01-26,"Dallas/Fort Worth, TX",1125,-8.0,1316.0,AA,11,0,Dallas/Fort Worth,32.89595,-97.0372,11.8,0.7,17.8
2018-01-19,"Orlando, FL",1155,-6.0,1546.0,UA,11,0,Orlando,28.53834,-81.37924,7.0,0.0,7.0
2018-01-11,"Atlanta, GA",2241,-7.0,304.0,DL,22,0,Atlanta,33.749,-84.38798,13.0,5.3,17.5
2018-01-02,"Orlando, FL",715,1.0,944.0,DL,7,0,Orlando,28.53834,-81.37924,8.3,0.2,25.3
2018-01-27,"New York, NY",640,-5.0,1428.0,WN,6,0,New York,40.71427,-74.00597,2.9,0.0,15.6
2018-01-21,"Dallas/Fort Worth, TX",750,-6.0,985.0,NK,7,0,Dallas/Fort Worth,32.89595,-97.0372,16.8,8.8,23.3
2018-01-06,"Honolulu, HI",1430,-11.0,84.0,HA,14,0,Honolulu,21.30694,-157.85834,22.7,0.0,20.7
2018-01-06,"Charlotte, NC",1140,-2.0,842.0,AA,11,0,Charlotte,35.22709,-80.84313,-5.6,0.0,8.8
2018-01-28,"Honolulu, HI",1630,-6.0,4983.0,HA,16,0,Honolulu,21.30694,-157.85834,23.0,0.3,9.1
2018-01-13,"Atlanta, GA",1359,-5.0,606.0,NK,13,0,Atlanta,33.749,-84.38798,-0.8,0.0,28.1
2018-01-19,"Kahului, HI",1753,21.0,100.0,HA,17,1,Kahului,20.88953,-156.47432,23.9,0.2,35.1
2018-01-28,"Baltimore, MD",800,-3.0,1999.0,WN,8,0,Baltimore,39.29038,-76.61219,10.4,6.0,11.9
2018-01-25,"Atlanta, GA",1056,-3.0,589.0,DL,10,0,Atlanta,33.749,-84.38798,4.4,0.0,8.6
2018-01-27,"Houston, TX",640,-2.0,696.0,WN,6,0,Houston,29.76328,-95.36327,16.5,19.0,10.9
2018-01-14,"Richmond, VA",701,-2.0,257.0,AA,7,0,Richmond,37.55376,-77.46026,-5.0,0.0,16.5
2018-01-02,"Orlando, FL",730,9.0,895.0,F9,7,0,Orlando,28.53834,-81.37924,8.3,0.2,25.3
2018-01-09,"Baltimore, MD",2215,-2.0,159.0,WN,22,0,Baltimore,39.29038,-76.61219,2.4,1.5,12.6
2018-01-25,"Atlanta, GA",1455,-4.0,306.0,DL,14,0,Atlanta,33.749,-84.38798,4.4,0.0,8.6
2018-01-02,"New York, NY",759,3.0,762.0,DL,7,0,New York,40.71427,-74.00597,-8.5,0.0,17.1
2018-01-11,"Atlanta, GA",1101,-5.0,164.0,DL,11,0,Atlanta,33.749,-84.38798,13.0,5.3,17.5
2018-01-09,"Hartford, CT",1625,-10.0,777.0,WN,16,0,Hartford,41.76371,-72.68509,-0.3,0.3,11.8
2018-01-22,"Baltimore, MD",805,0.0,283.0,WN,8,0,Baltimore,39.29038,-76.61219,9.2,0.0,8.6
2018-01-26,"Honolulu, HI",1425,1.0,163.0,HA,14,0,Honolulu,21.30694,-157.85834,22.9,0.0,6.5
2018-01-21,"Atlanta, GA",1440,-4.0,780.0,DL,14,0,Atlanta,33.749,-84.38798,7.6,0.0,6.8
2018-01-24,"New York, NY",1336,-2.0,1096.0,DL,13,0,New York,40.71427,-74.00597,3.8,0.0,19.7
2018-01-15,"New York, NY",1929,-8.0,229.0,UA,19,0,New York,40.71427,-74.00597,-6.3,0.0,16.9
2018-01-05,"Houston, TX",1416,157.0,247.0,AA,14,1,Houston,29.76328,-95.36327,7.0,0.0,7.3
2018-01-29,"Honolulu, HI",955,-10.0,163.0,HA,9,0,Honolulu,21.30694,-157.85834,22.7,0.0,9.7
2018-01-22,"Atlanta, GA",1855,-7.0,577.0,NK,18,0,Atlanta,33.749,-84.38798,11.0,1.8,14.3
2018-01-12,"Houston, TX",1603,-2.0,854.0,NK,16,0,Houston,29.76328,-95.36327,4.8,0.0,28.7
2018-01-22,"Dallas/Fort Worth, TX",1025,13.0,1660.0,AA,10,0,Dallas/Fort Worth,32.89595,-97.0372,12.3,1.5,23.6
2018-01-31,"New York, NY",2029,-3.0,617.0,DL,20,0,New York,40.71427,-74.00597,-4.4,0.0,18.0
2018-01-23,"Atlanta, GA",1259,13.0,594.0,DL,12,0,Atlanta,33.749,-84.38798,10.8,12.1,18.7
2018-01-03,"Atlanta, GA",1830,-1.0,762.0,DL,18,0,Atlanta,33.749,-84.38798,-2.3,0.0,6.9
2018-01-17,"Minneapolis, MN",1725,109.0,334.0,NK,17,1,Minneapolis,44.97997,-93.26384,-14.5,0.0,12.8
2018-01-22,"Atlanta, GA",2128,-9.0,696.0,DL,21,0,Atlanta,33.749,-84.38798,11.0,1.8,14.3
2018-01-09,"Kahului, HI",931,-3.0,100.0,HA,9,0,Kahului,20.88953,-156.47432,22.3,0.1,10.4
2018-01-26,"Corpus Christi, TX",1822,144.0,354.0,AA,18,1,Corpus Christi,27.80058,-97.39638,17.7,3.1,15.0
2018-01-12,"Atlanta, GA",1432,8.0,151.0,DL,14,0,Atlanta,33.749,-84.38798,13.7,19.9,15.2
2018-01-20,"Kahului, HI",2255,0.0,2338.0,UA,22,0,Kahului,20.88953,-156.47432,23.8,0.0,16.5
2018-01-15,"Dallas/Fort Worth, TX",1315,-5.0,500.0,AA,13,0,Dallas/Fort Worth,32.89595,-97.0372,7.1,0.1,12.2
2018-01-22,"Atlanta, GA",2123,-6.0,363.0,DL,21,0,Atlanta,33.749,-84.38798,11.0,1.8,14.3
2018-01-11,"Orlando, FL",729,-4.0,895.0,F9,7,0,Orlando,28.53834,-81.37924,19.9,0.3,9.8
2018-01-23,"New York, NY",835,-1.0,733.0,NK,8,0,New York,40.71427,-74.00597,8.4,7.5,17.9
2018-01-24,"Baltimore, MD",1000,-7.0,577.0,DL,10,0,Baltimore,39.29038,-76.61219,5.7,0.0,18.9
2018-01-03,"Atlanta, GA",1440,-4.0,674.0,DL,14,0,Atlanta,33.749,-84.38798,-2.3,0.0,6.9
2018-01-12,"Pensacola, FL",1835,-7.0,489.0,UA,18,0,Pensacola,30.42131,-87.21691,16.7,6.8,24.5
2018-01-05,"Houston, TX",1430,-8.0,305.0,UA,14,0,Houston,29.76328,-95.36327,7.0,0.0,7.3
2018-01-01,"Houston, TX",1420,99.0,670.0,WN,14,1,Houston,29.76328,-95.36327,2.6,0.0,22.8
2018-01-21,"Charlotte, NC",1444,5.0,413.0,AA,14,0,Charlotte,35.22709,-80.84313,7.8,0.0,7.6
2018-01-06,"Harrisburg, PA",1955,-6.0,413.0,AA,19,0,Harrisburg,40.2737,-76.88442,-12.3,0.0,20.3
2018-01-01,"Honolulu, HI",1235,1.0,2917.0,HA,12,0,Honolulu,21.30694,-157.85834,22.2,0.0,13.6
2018-01-02,"New York, NY",1926,-4.0,1069.0,DL,19,0,New York,40.71427,-74.00597,-8.5,0.0,17.1
2018-01-20,"New York, NY",1035,-1.0,1620.0,UA,10,0,New York,40.71427,-74.00597,3.0,0.0,17.6
2018-01-11,"Atlanta, GA",903,0.0,444.0,DL,9,0,Atlanta,33.749,-84.38798,13.0,5.3,17.5
2018-01-02,"Des Moines, IA",1800,80.0,259.0,WN,18,1,Des Moines,41.60054,-93.60911,-23.0,0.0,13.8
2018-01-12,"Charlotte, NC",600,-3.0,322.0,UA,6,0,Charlotte,35.22709,-80.84313,16.6,13.0,19.8
2018-01-30,"New York, NY",1046,27.0,269.0,DL,10,1,New York,40.71427,-74.00597,0.6,2.4,15.8
2018-01-02,"Baltimore, MD",815,-2.0,409.0,WN,8,0,Baltimore,39.29038,-76.61219,-8.5,0.0,15.9
2018-01-09,"Pensacola, FL",730,-2.0,604.0,AA,7,0,Pensacola,30.42131,-87.21691,16.6,19.2,19.7
2018-01-19,"Honolulu, HI",1833,-3.0,102.0,HA,18,0,Honolulu,21.30694,-157.85834,23.7,0.0,30.7
2018-01-17,"New York, NY",1100,-8.0,733.0,UA,11,0,New York,40.71427,-74.00597,0.0,6.5,12.8
2018-01-01,"Atlanta, GA",940,0.0,1199.0,DL,9,0,Atlanta,33.749,-84.38798,-4.5,0.0,18.5
2018-01-01,"Orlando, FL",1440,82.0,1050.0,WN,14,1,Orlando,28.53834,-81.37924,12.8,4.9,13.6
2018-01-19,"Kahului, HI",1515,-8.0,84.0,HA,15,0,Kahului,20.88953,-156.47432,23.9,0.2,35.1
2018-01-28,"Detroit, MI",850,2.0,1671.0,WN,8,0,Detroit,42.33143,-83.04575,1.7,0.1,10.3
2018-01-27,"Houston, TX",1835,-5.0,670.0,WN,18,0,Houston,29.76328,-95.36327,16.5,19.0,10.9
2018-01-28,"Honolulu, HI",1249,-5.0,163.0,HA,12,0,Honolulu,21.30694,-157.85834,23.0,0.3,9.1
2018-01-21,"Dallas/Fort Worth, TX",1730,91.0,802.0,UA,17,1,Dallas/Fort Worth,32.89595,-97.0372,16.8,8.8,23.3
2018-01-25,"Atlanta, GA",2155,-7.0,669.0,WN,21,0,Atlanta,33.749,-84.38798,4.4,0.0,8.6
2018-01-22,"Dallas/Fort Worth, TX",1445,2.0,918.0,AA,14,0,Dallas/Fort Worth,32.89595,-97.0372,12.3,1.5,23.6
2018-01-19,"Houston, TX",1627,-3.0,1222.0,UA,16,0,Houston,29.76328,-95.36327,6.9,0.3,10.4
2018-01-04,"Charlotte, NC",1820,-1.0,177.0,AA,18,0,Charlotte,35.22709,-80.84313,-4.0,0.0,15.2
2018-01-17,"Richmond, VA",1223,13.0,292.0,DL,12,0,Richmond,37.55376,-77.46026,-2.1,6.3,11.6
2018-01-13,"Detroit, MI",2031,33.0,529.0,DL,20,1,Detroit,42.33143,-83.04575,-8.8,0.1,26.9
2018-01-05,"Houston, TX",1900,-6.0,1416.0,UA,19,0,Houston,29.76328,-95.36327,7.0,0.0,7.3
2018-01-21,"Houston, TX",1940,-5.0,643.0,UA,19,0,Houston,29.76328,-95.36327,19.0,1.8,20.8
2018-01-27,"Charlotte, NC",1445,-6.0,370.0,AA,14,0,Charlotte,35.22709,-80.84313,8.4,0.9,9.6
2018-01-02,"Baltimore, MD",1926,14.0,1491.0,UA,19,0,Baltimore,39.29038,-76.61219,-8.5,0.0,15.9
2018-01-16,"Atlanta, GA",1207,-3.0,1199.0,F9,12,0,Atlanta,33.749,-84.38798,2.0,0.0,9.2
2018-01-24,"New York, NY",1459,-9.0,544.0,DL,14,0,New York,40.71427,-74.00597,3.8,0.0,19.7
2018-01-01,"Houston, TX",1225,-8.0,224.0,AA,12,0,Houston,29.76328,-95.36327,2.6,0.0,22.8
2018-01-27,"Orlando, FL",1630,56.0,829.0,WN,16,1,Orlando,28.53834,-81.37924,19.3,0.1,18.9
2018-01-17,"Houston, TX",2208,2.0,1379.0,UA,22,0,Houston,29.76328,-95.36327,-2.7,0.0,17.1
2018-01-04,"Charlotte, NC",831,-1.0,1337.0,UA,8,0,Charlotte,35.22709,-80.84313,-4.0,0.0,15.2
2018-01-22,"Houston, TX",1823,-6.0,744.0,UA,18,0,Houston,29.76328,-95.36327,17.0,5.9,19.5
2018-01-23,"Houston, TX",1815,-7.0,667.0,UA,18,0,Houston,29.76328,-95.36327,9.6,0.0,10.3
2018-01-27,"Charlotte, NC",1140,-4.0,808.0,AA,11,0,Charlotte,35.22709,-80.84313,8.4,0.9,9.6
2018-01-24,"Dallas/Fort Worth, TX",1457,1.0,551.0,AA,14,0,Dallas/Fort Worth,32.89595,-97.0372,6.6,0.0,5.8
2018-01-01,"Minneapolis, MN",2015,15.0,680.0,WN,20,1,Minneapolis,44.97997,-93.26384,-25.4,0.0,11.1
2018-01-16,"Kahului, HI",1547,-9.0,201.0,HA,15,0,Kahului,20.88953,-156.47432,22.7,0.0,21.8
2018-01-23,"Houston, TX",800,-11.0,696.0,DL,8,0,Houston,29.76328,-95.36327,9.6,0.0,10.3
2018-01-20,"Houston, TX",940,-9.0,1303.0,UA,9,0,Houston,29.76328,-95.36327,15.4,2.5,15.0
2018-01-25,"Minneapolis, MN",2207,-1.0,1535.0,DL,22,0,Minneapolis,44.97997,-93.26384,-8.7,0.0,10.5
2018-01-03,"New York, NY",605,0.0,1620.0,UA,6,0,New York,40.71427,-74.00597,-7.5,0.0,10.3
2018-01-21,"Dallas/Fort Worth, TX",905,54.0,482.0,AA,9,1,Dallas/Fort Worth,32.89595,-97.0372,16.8,8.8,23.3
2018-01-16,"Kahului, HI",1717,-9.0,100.0,HA,17,0,Kahului,20.88953,-156.47432,22.7,0.0,21.8
2018-01-11,"Houston, TX",1007,-7.0,696.0,DL,10,0,Houston,29.76328,-95.36327,16.1,17.1,12.9
2018-01-02,"Atlanta, GA",1845,-1.0,731.0,DL,18,0,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-26,"Houston, TX",2130,-6.0,1303.0,NK,21,0,Houston,29.76328,-95.36327,12.6,0.0,13.8
2018-01-02,"Atlanta, GA",1728,-1.0,1587.0,DL,17,0,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-02,"Atlanta, GA",755,-4.0,404.0,DL,7,0,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-05,"Minneapolis, MN",1120,-4.0,386.0,DL,11,0,Minneapolis,44.97997,-93.26384,-23.8,0.0,10.0
2018-01-03,"New York, NY",830,-1.0,292.0,DL,8,0,New York,40.71427,-74.00597,-7.5,0.0,10.3
2018-01-15,"Charlotte, NC",1430,-2.0,157.0,AA,14,0,Charlotte,35.22709,-80.84313,-3.1,0.0,7.5
2018-01-16,"Des Moines, IA",1648,3.0,1150.0,F9,16,0,Des Moines,41.60054,-93.60911,-17.2,0.0,17.6
2018-01-21,"Charlotte, NC",1949,-5.0,322.0,AA,19,0,Charlotte,35.22709,-80.84313,7.8,0.0,7.6
2018-01-14,"Baltimore, MD",940,-5.0,577.0,NK,9,0,Baltimore,39.29038,-76.61219,-6.1,0.0,16.7
2018-01-21,"Dallas/Fort Worth, TX",2030,49.0,500.0,AA,20,1,Dallas/Fort Worth,32.89595,-97.0372,16.8,8.8,23.3
2018-01-24,"Houston, TX",2010,-9.0,1075.0,UA,20,0,Houston,29.76328,-95.36327,9.5,0.0,10.0
2018-01-01,"Baltimore, MD",1820,36.0,220.0,WN,18,1,Baltimore,39.29038,-76.61219,-9.3,0.0,12.5
2018-01-15,"Atlanta, GA",1305,41.0,1199.0,WN,13,1,Atlanta,33.749,-84.38798,-0.6,0.0,7.7
2018-01-12,"Atlanta, GA",1542,-1.0,620.0,DL,15,0,Atlanta,33.749,-84.38798,13.7,19.9,15.2
2018-01-12,"Harrisburg, PA",1425,2.0,94.0,UA,14,0,Harrisburg,40.2737,-76.88442,14.1,9.4,17.5
2018-01-15,"Honolulu, HI",2001,-7.0,100.0,HA,20,0,Honolulu,21.30694,-157.85834,22.7,0.0,9.4
2018-01-23,"Atlanta, GA",725,-5.0,666.0,DL,7,0,Atlanta,33.749,-84.38798,10.8,12.1,18.7
2018-01-22,"Atlanta, GA",1957,109.0,143.0,DL,19,1,Atlanta,33.749,-84.38798,11.0,1.8,14.3
2018-01-22,"Atlanta, GA",1025,5.0,404.0,WN,10,0,Atlanta,33.749,-84.38798,11.0,1.8,14.3
2018-01-31,"Dallas/Fort Worth, TX",1452,-5.0,282.0,AA,14,0,Dallas/Fort Worth,32.89595,-97.0372,13.3,0.0,26.7
2018-01-31,"New York, NY",800,78.0,184.0,AA,8,1,New York,40.71427,-74.00597,-4.4,0.0,18.0
2018-01-15,"New York, NY",1459,-2.0,544.0,DL,14,0,New York,40.71427,-74.00597,-6.3,0.0,16.9
2018-01-07,"Atlanta, GA",1510,47.0,646.0,DL,15,1,Atlanta,33.749,-84.38798,-2.7,0.0,12.8
2018-01-02,"Atlanta, GA",2114,58.0,1590.0,DL,21,1,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-29,"Dallas/Fort Worth, TX",1450,-3.0,674.0,AA,14,0,Dallas/Fort Worth,32.89595,-97.0372,7.3,0.0,15.6
2018-01-20,"Atlanta, GA",940,71.0,503.0,DL,9,1,Atlanta,33.749,-84.38798,3.6,0.0,8.9
2018-01-05,"Dallas/Fort Worth, TX",1440,-5.0,722.0,AA,14,0,Dallas/Fort Worth,32.89595,-97.0372,4.7,0.0,9.4
2018-01-13,"Harrisburg, PA",1425,-8.0,94.0,UA,14,0,Harrisburg,40.2737,-76.88442,1.0,16.8,20.6
2018-01-03,"Atlanta, GA",2235,-1.0,271.0,DL,22,0,Atlanta,33.749,-84.38798,-2.3,0.0,6.9
2018-01-12,"Detroit, MI",720,65.0,383.0,DL,7,1,Detroit,42.33143,-83.04575,3.9,14.1,28.0
2018-01-18,"Honolulu, HI",733,-9.0,100.0,HA,7,0,Honolulu,21.30694,-157.85834,23.3,0.0,31.3
2018-01-06,"Harrisburg, PA",1720,-6.0,594.0,UA,17,0,Harrisburg,40.2737,-76.88442,-12.3,0.0,20.3
2018-01-15,"Baltimore, MD",820,6.0,2329.0,WN,8,0,Baltimore,39.29038,-76.61219,-5.3,0.0,8.8
2018-01-09,"Charlotte, NC",635,5.0,1337.0,F9,6,0,Charlotte,35.22709,-80.84313,4.7,0.3,7.0
2018-01-02,"Minneapolis, MN",1159,-1.0,1175.0,DL,11,0,Minneapolis,44.97997,-93.26384,-21.0,0.3,14.3
2018-01-26,"Charlotte, NC",1316,-6.0,361.0,AA,13,0,Charlotte,35.22709,-80.84313,4.7,0.0,8.0
2018-01-06,"Orlando, FL",725,1.0,551.0,NK,7,0,Orlando,28.53834,-81.37924,6.4,0.0,11.2
2018-01-03,"Atlanta, GA",1915,1.0,453.0,DL,19,0,Atlanta,33.749,-84.38798,-2.3,0.0,6.9
2018-01-03,"Honolulu, HI",1650,15.0,4243.0,UA,16,1,Honolulu,21.30694,-157.85834,21.9,0.0,15.2
2018-01-24,"Atlanta, GA",1215,-5.0,321.0,DL,12,0,Atlanta,33.749,-84.38798,4.8,0.0,18.1
2018-01-01,"Baltimore, MD",600,-4.0,409.0,DL,6,0,Baltimore,39.29038,-76.61219,-9.3,0.0,12.5
2018-01-27,"Kahului, HI",1146,-6.0,100.0,HA,11,0,Kahului,20.88953,-156.47432,22.4,0.0,6.3
2018-01-02,"Atlanta, GA",1452,-1.0,481.0,DL,14,0,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-20,"Minneapolis, MN",855,1.0,282.0,DL,8,0,Minneapolis,44.97997,-93.26384,0.1,0.0,7.6
2018-01-11,"Charlotte, NC",945,6.0,737.0,AA,9,0,Charlotte,35.22709,-80.84313,12.4,0.0,13.9
2018-01-24,"Honolulu, HI",825,-3.0,163.0,HA,8,0,Honolulu,21.30694,-157.85834,23.4,0.1,22.8
2018-01-13,"Charlotte, NC",1001,34.0,449.0,F9,10,1,Charlotte,35.22709,-80.84313,6.4,7.2,17.9
2018-01-28,"Houston, TX",1955,2.0,187.0,WN,19,0,Houston,29.76328,-95.36327,16.2,0.1,12.9
2018-01-15,"Atlanta, GA",2145,34.0,432.0,WN,21,1,Atlanta,33.749,-84.38798,-0.6,0.0,7.7
2018-01-03,"Atlanta, GA",1057,-6.0,332.0,DL,10,0,Atlanta,33.749,-84.38798,-2.3,0.0,6.9
2018-01-24,"Dallas/Fort Worth, TX",2225,-6.0,469.0,AA,22,0,Dallas/Fort Worth,32.89595,-97.0372,6.6,0.0,5.8
2018-01-02,"Orlando, FL",1920,0.0,2218.0,DL,19,0,Orlando,28.53834,-81.37924,8.3,0.2,25.3
2018-01-23,"Detroit, MI",715,-6.0,632.0,DL,7,0,Detroit,42.33143,-83.04575,4.7,3.1,23.2
2018-01-01,"Atlanta, GA",1359,-5.0,606.0,NK,13,0,Atlanta,33.749,-84.38798,-4.5,0.0,18.5
2018-01-05,"Detroit, MI",1204,-33.0,296.0,DL,12,0,Detroit,42.33143,-83.04575,-18.7,0.0,18.1
2018-01-28,"Baltimore, MD",1410,0.0,2295.0,WN,14,0,Baltimore,39.29038,-76.61219,10.4,6.0,11.9
2018-01-12,"Honolulu, HI",800,-4.0,2556.0,HA,8,0,Honolulu,21.30694,-157.85834,22.4,0.0,6.5
2018-01-01,"Atlanta, GA",1940,6.0,946.0,DL,19,0,Atlanta,33.749,-84.38798,-4.5,0.0,18.5
2018-01-02,"Houston, TX",555,169.0,1009.0,AA,5,1,Houston,29.76328,-95.36327,-0.5,0.0,14.6
2018-01-03,"Detroit, MI",1550,20.0,120.0,DL,15,1,Detroit,42.33143,-83.04575,-14.8,0.7,21.3
2018-01-24,"Minneapolis, MN",1510,0.0,503.0,DL,15,0,Minneapolis,44.97997,-93.26384,-8.3,0.0,6.2
2018-01-19,"Charlotte, NC",955,-9.0,815.0,AA,9,0,Charlotte,35.22709,-80.84313,-1.7,0.0,9.1
2018-01-27,"Baltimore, MD",2200,-7.0,281.0,WN,22,0,Baltimore,39.29038,-76.61219,4.9,0.0,13.6
2018-01-25,"Atlanta, GA",835,-4.0,669.0,WN,8,0,Atlanta,33.749,-84.38798,4.4,0.0,8.6
2018-01-31,"Detroit, MI",1047,-14.0,926.0,NK,10,0,Detroit,42.33143,-83.04575,-2.7,0.1,24.1
2018-01-08,"Baltimore, MD",2220,33.0,277.0,WN,22,1,Baltimore,39.29038,-76.61219,-4.5,1.7,12.2
2018-01-01,"Dallas/Fort Worth, TX",907,72.0,460.0,AA,9,1,Dallas/Fort Worth,32.89595,-97.0372,-5.1,0.0,18.0
2018-01-15,"Kahului, HI",807,-7.0,100.0,HA,8,0,Kahului,20.88953,-156.47432,21.8,0.0,14.8
2018-01-23,"Atlanta, GA",810,-1.0,2182.0,DL,8,0,Atlanta,33.749,-84.38798,10.8,12.1,18.7
2018-01-05,"New York, NY",1750,5.0,419.0,DL,17,0,New York,40.71427,-74.00597,-11.2,0.1,29.4
2018-01-09,"Houston, TX",1825,134.0,667.0,UA,18,1,Houston,29.76328,-95.36327,11.0,0.0,8.7
2018-01-22,"Kahului, HI",1912,-6.0,100.0,HA,19,0,Kahului,20.88953,-156.47432,23.2,0.2,26.3
2018-01-02,"Atlanta, GA",840,1.0,356.0,DL,8,0,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
