delayed,marketing_airline_network,airport_code,destcityname,distance,year,month,dayofmonth,day_of_week,hour,temp_mean,precipitation,wind_speed
0,DL,PDK,"Wilmington, NC",606.72118,2018,12,9,6,9,-16.52777777777778,4.5,38.7
0,DL,BJC,"Minneapolis, MN",1094.3512,2018,10,9,1,18,-16.02777777777778,2.7,12.8
0,AA,LAX,"Raleigh/Durham, NC",3176.83716,2018,10,22,0,21,-7.166666666666667,0.0,18.9
0,DL,SAT,"Salt Lake City, UT",1749.35258,2018,12,31,0,14,-12.25,4.3,18.1
1,DL,RSW,"Detroit, MI",1744.52456,2018,11,30,4,11,-7.083333333333333,1.3,15.1
1,DL,BOI,"Salt Lake City, UT",466.7086,2018,10,5,4,18,-12.333333333333334,0.6,12.2
0,AA,OPF,"Washington, DC",1478.98346,2018,1,20,5,15,-7.972222222222222,0.5,14.1
0,AS,DAL,"Los Angeles, CA",2005.23764,2018,11,23,4,8,-8.666666666666666,0.1,35.2
0,DL,SLC,"Palm Springs, CA",870.65294,2018,12,22,5,11,-19.27777777777778,0.2,11.7
0,AS,SEA,"Portland, OR",207.60486,2018,10,24,2,15,-11.416666666666666,0.8,11.5
0,DL,SFB,"Atlanta, GA",650.17336,2018,10,29,0,13,-6.861111111111112,0.0,10.4
0,WN,RSW,"Indianapolis, IN",1520.8263,2018,1,27,5,12,-5.777777777777777,0.4,28.2
0,DL,PHX,"Atlanta, GA",2554.02258,2018,11,25,6,17,-9.166666666666666,0.0,11.8
0,WN,SFO,"Dallas, TX",2375.38584,2018,11,24,5,7,-10.527777777777779,0.3,17.2
0,UA,MDW,"Lansing, MI",288.07186,2018,1,21,6,10,-14.694444444444445,1.8,13.0
0,UA,MDW,"Kansas City, MO",648.56402,2018,10,27,5,19,-13.166666666666666,0.6,12.2
0,DL,LGA,"Indianapolis, IN",1070.2111,2018,11,20,1,19,-14.88888888888889,0.7,22.2
0,UA,LUK,"Washington, DC",624.42392,2018,10,3,2,14,-4.472222222222222,0.5,15.1
0,DL,FLL,"New York, NY",1731.64984,2018,12,17,0,15,-8.13888888888889,0.0,17.1
0,WN,IAH,"Washington, DC",1960.17612,2018,11,23,4,10,-8.833333333333334,3.4,20.2
0,DL,SMF,"Los Angeles, CA",600.28382,2018,11,13,1,10,-11.305555555555555,0.0,9.3
0,UA,MDW,"Pittsburgh, PA",664.65742,2018,1,23,1,20,-18.36111111111111,2.4,20.9
1,WN,IND,"Orlando, FL",1334.14286,2018,12,27,3,20,-13.333333333333334,4.5,31.4
0,WN,BDL,"Baltimore, MD",455.44322,2018,12,26,2,19,-18.02777777777778,0.0,14.7
1,AA,LAX,"San Francisco, CA",542.34758,2018,12,24,0,14,-10.305555555555555,0.0,14.2
0,DL,LGA,"Charlottesville, VA",490.8487,2018,1,9,1,21,-18.13888888888889,0.0,20.4
0,HA,OGG,"Honolulu, HI",160.934,2018,1,17,2,18,-4.833333333333333,1.7,38.7
0,AA,PDK,"Washington, DC",880.30898,2018,1,25,3,17,-14.833333333333334,0.0,13.3
0,WN,BJC,"Minneapolis, MN",1094.3512,2018,10,18,3,16,-12.916666666666666,0.1,15.1
0,B6,LGA,"Tampa, FL",1617.3867,2018,10,16,1,14,-11.027777777777779,0.6,30.5
0,WN,BNA,"Baltimore, MD",944.68258,2018,11,17,5,20,-13.444444444444445,0.0,10.0
0,UA,GSP,"Washington, DC",617.98656,2018,1,22,0,9,-11.88888888888889,4.4,20.6
1,DL,ATW,"Minneapolis, MN",379.80424,2018,10,2,1,17,-10.972222222222221,0.0,15.3
0,UA,DEN,"Durango, CO",402.335,2018,10,26,4,11,-10.833333333333334,0.0,15.9
0,AA,JFK,"Roanoke, VA",651.7827,2018,10,22,0,11,-13.666666666666666,0.0,20.2
1,UA,DTW,"Chicago, IL",378.1949,2018,1,10,2,10,-16.0,1.5,27.6
0,UA,CLE,"New York, NY",674.31346,2018,1,10,2,8,-15.86111111111111,0.1,27.5
1,AA,JFK,"St. Louis, MO",1429.09392,2018,11,12,0,17,-15.194444444444445,1.1,11.2
0,WN,HOU,"Fort Lauderdale, FL",1540.13838,2018,11,26,0,5,-12.722222222222221,0.1,24.0
0,AA,LGA,"Orlando, FL",1519.21696,2018,10,25,3,15,-13.694444444444445,0.0,20.7
0,DL,DTW,"Atlanta, GA",955.94796,2018,1,30,1,7,-21.583333333333332,0.0,15.5
0,WN,TPA,"Baltimore, MD",1355.06428,2018,1,15,0,19,-11.36111111111111,0.0,18.9
0,DL,BUF,"Atlanta, GA",1145.85008,2018,10,7,6,6,-9.0,4.5,19.5
0,UA,ORD,"Houston, TX",1488.6395,2018,1,24,2,16,-19.333333333333332,0.2,11.9
0,DL,ATL,"Allentown/Bethlehem/Easton, PA",1113.66328,2018,11,5,0,15,-8.944444444444445,1.4,19.2
0,AA,MSP,"Miami, FL",2415.61934,2018,10,2,1,6,-12.583333333333334,1.1,14.3
1,AS,BFI,"Walla Walla, WA",342.78942,2018,11,26,0,17,-12.444444444444445,4.5,18.6
0,DL,BDL,"Minneapolis, MN",1689.807,2018,11,7,2,19,-11.472222222222221,0.0,15.6
0,DL,LGA,"Atlanta, GA",1226.31708,2018,10,3,2,7,-6.388888888888889,0.0,19.1
0,DL,ELM,"Detroit, MI",534.30088,2018,10,14,6,9,-12.722222222222221,0.0,13.0
0,AA,MSY,"Miami, FL",1086.3045,2018,12,19,2,8,-9.972222222222221,4.5,18.9
1,B6,FLL,"Washington, DC",1446.79666,2018,1,18,3,19,-12.11111111111111,0.0,23.7
0,UA,MFR,"Denver, CO",1551.40376,2018,10,16,1,15,-8.63888888888889,0.0,5.8
0,DL,LGA,"Detroit, MI",819.15406,2018,12,8,5,16,-18.666666666666668,0.0,19.1
0,DL,ATL,"Columbus, OH",719.37498,2018,11,30,4,8,-9.805555555555555,3.7,18.7
0,UA,BJC,"Boise, ID",1044.46166,2018,11,7,2,11,-17.444444444444443,0.0,16.9
0,DL,PDK,"Tallahassee, FL",358.88282,2018,11,4,6,20,-11.027777777777779,0.4,25.2
0,UA,AZO,"Chicago, IL",196.33948,2018,1,22,0,18,-13.027777777777779,4.5,27.7
0,UA,COS,"Chicago, IL",1466.10874,2018,12,26,2,6,-17.22222222222222,0.0,31.8
0,AA,BOS,"Chicago, IL",1395.29778,2018,1,2,1,20,-24.583333333333332,0.0,20.3
0,HA,LIH,"Kona, HI",423.25642,2018,10,8,0,16,-3.3055555555555554,3.0,16.5
0,UA,ATL,"Newark, NJ",1200.56764,2018,1,2,1,18,-20.166666666666668,0.0,17.0
0,UA,AUS,"Denver, CO",1247.2385,2018,10,4,3,6,-3.277777777777777,0.7,13.8
0,DL,PDK,"Baltimore, MD",928.5891799999999,2018,10,28,6,16,-10.0,0.0,26.2
0,AA,CLT,"Scranton/Wilkes-Barre, PA",819.15406,2018,10,5,4,16,-3.75,0.0,9.0
0,DL,ATL,"Kansas City, MO",1113.66328,2018,1,9,1,12,-12.777777777777779,0.0,14.2
0,DL,ATL,"Washington, DC",880.30898,2018,1,9,1,22,-12.777777777777779,0.0,14.2
0,AA,JAX,"Chicago, IL",1390.46976,2018,11,3,5,10,-9.666666666666666,0.0,15.7
1,AA,CLT,"St. Louis, MO",925.3705,2018,11,10,5,18,-14.055555555555555,0.0,18.3
0,AA,PHX,"Philadelphia, PA",3176.83716,2018,1,3,2,0,-7.944444444444445,0.0,22.9
0,F9,COS,"Phoenix, AZ",886.74634,2018,1,21,6,20,-19.72222222222222,4.0,35.9
0,AA,LGA,"Orlando, FL",1528.873,2018,10,16,1,6,-11.027777777777779,0.6,30.5
0,UA,DEN,"Cody, WY",629.25194,2018,11,29,3,19,-15.63888888888889,0.0,15.5
0,AA,OPF,"Washington, DC",1478.98346,2018,11,22,3,6,-5.222222222222221,0.5,14.5
0,UA,MDW,"Los Angeles, CA",2806.68896,2018,1,2,1,9,-26.166666666666664,0.0,24.4
0,DL,CLE,"Atlanta, GA",891.57436,2018,11,26,0,8,-15.38888888888889,4.5,35.9
0,HA,SAN,"Honolulu, HI",3176.83716,2018,12,18,1,10,-9.694444444444445,0.0,16.6
0,AA,CLT,"Washington, DC",518.20748,2018,11,16,4,20,-14.38888888888889,0.0,20.4
0,AS,BFI,"Salt Lake City, UT",1108.83526,2018,10,11,3,5,-11.222222222222221,0.0,8.0
0,UA,ORD,"Charlotte, NC",963.99466,2018,1,21,6,20,-15.36111111111111,1.3,10.9
0,AS,SAN,"Sacramento, CA",772.4832,2018,1,14,6,17,-8.722222222222221,0.0,13.1
0,B6,JFK,"San Juan, PR",2571.72532,2018,10,13,5,9,-11.555555555555555,3.8,23.4
0,AA,KAEG,"Dallas/Fort Worth, TX",915.71446,2018,10,22,0,6,-9.75,0.3,14.4
0,AA,PHX,"Charlotte, NC",2853.35982,2018,12,21,4,5,-10.583333333333334,0.0,11.7
0,WN,MCI,"San Diego, CA",2146.85956,2018,11,2,4,7,-12.722222222222221,1.5,20.2
0,UA,MDW,"Birmingham, AL",938.24522,2018,10,7,6,15,-9.36111111111111,4.5,18.9
0,UA,MDW,"Burlington, VT",1227.92642,2018,10,2,1,9,-7.944444444444445,0.6,24.4
0,UA,EWR,"Houston, TX",2253.076,2018,10,5,4,21,-8.277777777777779,0.0,20.3
0,UA,BJC,"Minot, ND",972.0413599999999,2018,1,30,1,10,-13.666666666666666,0.0,20.4
0,AA,SYR,"Washington, DC",479.58332,2018,10,16,1,19,-12.944444444444445,0.0,20.3
0,DL,DTW,"Columbus, OH",249.4477,2018,1,29,0,21,-20.666666666666668,4.5,21.7
0,AA,KAEG,"Chicago, IL",1799.2421199999999,2018,11,28,2,13,-13.86111111111111,0.0,18.9
0,UA,BTR,"Houston, TX",407.16302,2018,10,27,5,16,-8.305555555555555,0.0,10.9
0,UA,MLI,"Chicago, IL",223.69826,2018,10,9,1,12,-4.777777777777779,3.8,23.8
0,DL,BWI,"Atlanta, GA",928.5891799999999,2018,12,11,1,12,-17.36111111111111,0.0,14.9
1,UA,EWR,"Greensboro/High Point, NC",716.1563,2018,10,14,6,21,-12.194444444444445,0.0,12.6
0,WN,SAN,"San Jose, CA",671.09478,2018,12,22,5,11,-10.277777777777779,0.0,12.0
0,UA,FLL,"Chicago, IL",1902.23988,2018,10,17,2,12,-2.5,2.5,20.8
1,NK,HOU,"Orlando, FL",1374.37636,2018,10,31,2,13,-5.527777777777778,4.5,35.3
1,WN,PDK,"Denver, CO",1929.5986599999999,2018,12,21,4,20,-14.222222222222221,4.5,33.4
0,UA,HOU,"Los Angeles, CA",2219.27986,2018,1,25,3,11,-13.5,0.0,18.7
0,WN,BWI,"San Juan, PR",2518.6171,2018,12,23,6,10,-15.277777777777779,1.4,10.4
0,AA,SFO,"Chicago, IL",2970.84164,2018,10,26,4,14,-7.722222222222222,0.0,14.5
0,AA,PHL,"Charlotte, NC",722.59366,2018,12,10,0,10,-17.77777777777778,0.0,13.6
0,DL,SFB,"Atlanta, GA",650.17336,2018,1,16,1,10,-10.055555555555555,0.0,12.5
0,DL,JFK,"Denver, CO",2616.78684,2018,1,3,2,16,-21.61111111111111,0.0,17.6
0,AS,SEA,"Spokane, WA",360.49216,2018,1,25,3,15,-16.11111111111111,4.5,21.2
0,AA,CHA,"Charlotte, NC",387.85094,2018,11,28,2,8,-17.11111111111111,0.0,9.1
0,AS,BFI,"Pullman, WA",402.335,2018,11,21,2,23,-13.13888888888889,4.5,18.4
0,WN,BJC,"Indianapolis, IN",1572.32518,2018,11,19,0,10,-19.25,0.0,13.1
1,UA,ORD,"Washington, DC",984.91608,2018,1,29,0,9,-20.88888888888889,0.5,18.0
0,DL,ABQ,"Atlanta, GA",2042.25246,2018,10,20,5,6,-9.63888888888889,0.0,27.4
0,WN,RDU,"Chicago, IL",1017.10288,2018,12,17,0,5,-12.61111111111111,0.0,15.7
0,DL,SLC,"Bozeman, MT",558.44098,2018,12,23,6,11,-18.166666666666668,0.2,14.1
0,DL,PDK,"Columbia, SC",308.99328,2018,1,1,0,22,-20.13888888888889,0.0,20.0
0,DL,DTW,"Atlanta, GA",955.94796,2018,10,23,1,7,-13.25,0.0,24.0
0,AA,PDK,"Miami, FL",955.94796,2018,11,1,3,20,-8.027777777777779,4.5,31.5
1,UA,MDW,"Aspen, CO",1630.26142,2018,1,2,1,15,-26.166666666666664,0.0,24.4
0,UA,IAH,"Mobile, AL",687.18818,2018,12,13,3,9,-9.11111111111111,4.5,24.2
0,AA,JFK,"Detroit, MI",807.88868,2018,10,28,6,8,-12.333333333333334,1.3,20.6
0,WN,BWI,"Seattle, WA",3176.83716,2018,1,1,0,14,-22.833333333333332,0.0,19.2
1,AA,CLT,"Burlington, VT",1224.70774,2018,11,16,4,13,-14.38888888888889,0.0,20.4
1,AS,ORD,"San Francisco, CA",2970.84164,2018,12,10,0,11,-19.194444444444443,0.0,19.8
0,DL,SLC,"Jackson, WY",329.9147,2018,1,22,0,11,-20.194444444444443,0.0,20.8
0,AA,MIA,"Charlotte, NC",1046.071,2018,10,10,2,15,-2.166666666666666,4.5,21.1
1,WN,JFK,"Chicago, IL",1166.7715,2018,1,1,0,9,-23.63888888888889,0.0,25.2
1,WN,SJC,"Boise, ID",841.68482,2018,12,28,4,15,-13.027777777777779,0.0,16.5
0,UA,IAH,"Omaha, NE",1256.89454,2018,10,1,0,21,-4.055555555555555,4.5,13.2
1,F9,BJC,"St. Louis, MO",1239.1918,2018,10,14,6,12,-21.52777777777778,4.5,20.1
0,UA,IAH,"Little Rock, AR",601.89316,2018,1,31,2,11,-10.583333333333334,0.0,21.5
0,UA,IAH,"Dallas/Fort Worth, TX",360.49216,2018,11,25,6,14,-8.944444444444445,0.2,25.8
0,WN,DEN,"Chicago, IL",1440.3593,2018,12,17,0,13,-15.305555555555555,0.0,12.3
1,AA,SLC,"Los Angeles, CA",949.5106,2018,10,4,3,19,-9.11111111111111,4.5,25.8
0,UA,IAH,"Santa Ana, CA",2166.17164,2018,1,3,2,9,-17.36111111111111,0.1,14.7
0,UA,DCA,"Chicago, IL",984.91608,2018,1,19,4,10,-16.166666666666668,0.0,11.6
0,UA,DEN,"Austin, TX",1247.2385,2018,10,7,6,12,-11.333333333333334,3.5,30.7
0,DL,LGA,"Boston, MA",296.11856,2018,11,24,5,13,-16.166666666666668,4.5,20.2
0,AA,CLT,"Washington, DC",532.69154,2018,1,29,0,7,-13.583333333333334,1.3,21.7
0,AA,ORD,"Dallas/Fort Worth, TX",1289.08134,2018,11,18,6,13,-18.666666666666668,0.7,11.1
0,NK,MDW,"New Orleans, LA",1345.40824,2018,10,10,2,8,-8.194444444444445,4.5,31.2
0,WN,EWR,"Chicago, IL",1144.24074,2018,11,27,1,9,-15.416666666666666,1.3,30.6
0,AS,BOS,"San Francisco, CA",3176.83716,2018,11,14,2,7,-17.77777777777778,0.0,34.5
0,DL,SFO,"Seattle, WA",1092.74186,2018,10,18,3,6,-8.694444444444445,0.0,10.8
1,B6,SFB,"New York, NY",1519.21696,2018,1,30,1,19,-11.416666666666666,0.0,21.8
0,AA,SAT,"Charlotte, NC",1762.2273,2018,11,14,2,5,-15.38888888888889,0.0,12.3
0,WN,LAX,"Tucson, AZ",725.81234,2018,10,23,1,9,-7.638888888888889,0.0,27.2
0,DL,SEA,"Portland, OR",207.60486,2018,11,29,3,19,-13.833333333333334,1.0,18.4
0,DL,LUK,"Fort Lauderdale, FL",1499.90488,2018,11,25,6,8,-12.722222222222221,2.8,21.4
0,UA,AUS,"Houston, TX",225.3076,2018,11,17,5,7,-9.916666666666666,1.0,19.4
1,B6,BDL,"Fort Lauderdale, FL",1887.75582,2018,11,9,4,17,-15.25,4.5,18.4
0,AA,PHL,"Milwaukee, WI",1110.4446,2018,1,29,0,8,-15.305555555555555,1.4,22.4
0,WN,BJC,"Philadelphia, PA",2507.35172,2018,1,13,5,17,-16.333333333333332,0.0,13.4
0,AA,MIA,"Providence, RI",1945.69206,2018,12,31,0,20,-4.666666666666666,0.8,22.2
0,DL,LGA,"Las Vegas, NV",3176.83716,2018,1,10,2,8,-20.0,0.0,13.8
0,WN,BFI,"Chicago, IL",2788.98622,2018,1,23,1,6,-14.916666666666666,4.5,17.0
0,WN,MDW,"Cleveland, OH",494.06738,2018,10,8,0,15,-5.166666666666665,2.8,21.9
0,WN,RSW,"Baltimore, MD",1478.98346,2018,1,21,6,13,-6.805555555555555,1.4,18.3
0,AA,PDK,"Chicago, IL",975.26004,2018,12,16,6,17,-12.583333333333334,0.7,24.2
0,UA,HOU,"Jackson/Vicksburg, MS",564.87834,2018,10,10,2,7,-4.500000000000001,2.4,17.7
0,DL,ATL,"Pittsburgh, PA",846.51284,2018,10,2,1,9,-5.305555555555555,0.0,9.1
0,AA,ORD,"Philadelphia, PA",1091.1325199999999,2018,1,30,1,13,-20.77777777777778,0.0,24.8
0,AA,CLT,"Florence, SC",159.32466,2018,11,3,5,18,-11.805555555555555,0.0,19.9
0,WN,HOU,"Tulsa, OK",729.03102,2018,11,13,1,8,-15.444444444444445,0.4,31.2
0,DL,DTW,"Raleigh/Durham, NC",806.27934,2018,10,21,6,15,-15.555555555555555,0.0,23.7
0,UA,EWR,"Jacksonville, FL",1319.6588,2018,1,26,4,18,-18.88888888888889,0.0,14.3
0,DL,PDK,"Washington, DC",880.30898,2018,11,19,0,12,-11.5,0.0,11.4
0,AA,CLT,"Lexington, KY",452.22454,2018,1,6,5,13,-20.47222222222222,0.0,14.1
1,AA,OPF,"Chicago, IL",1926.37998,2018,10,15,0,19,-2.4444444444444438,1.0,21.7
1,AA,PHL,"Pensacola, FL",1504.7329,2018,11,9,4,14,-13.277777777777779,4.5,18.7
0,UA,MDW,"Kansas City, MO",648.56402,2018,10,18,3,13,-14.444444444444445,0.0,15.8
0,UA,DEN,"San Luis Obispo, CA",1498.29554,2018,10,22,0,11,-10.63888888888889,0.0,27.1
0,DL,ATL,"Pittsburgh, PA",846.51284,2018,10,30,1,13,-10.555555555555555,0.0,12.8
0,UA,MDW,"Asheville, NC",862.60624,2018,12,5,2,18,-18.75,0.1,18.8
0,AA,HOU,"Dallas/Fort Worth, TX",397.50698,2018,12,23,6,14,-9.75,0.2,18.9
0,UA,SAT,"Houston, TX",307.38394,2018,1,4,3,19,-14.25,0.0,10.3
0,UA,BJC,"San Jose, CA",1525.65432,2018,10,23,1,8,-11.61111111111111,0.0,14.0
0,AS,MSO,"Seattle, WA",626.03326,2018,1,19,4,6,-17.25,0.8,9.4
1,UA,AVL,"Chicago, IL",862.60624,2018,10,6,5,12,-5.722222222222222,1.7,10.0
0,UA,LCK,"Washington, DC",481.19266,2018,12,10,0,10,-19.52777777777778,0.0,10.8
0,UA,DCA,"Greensboro/High Point, NC",384.63226,2018,10,1,0,22,-5.638888888888888,0.1,10.8
0,WN,ABQ,"Dallas, TX",933.4172,2018,11,28,2,8,-12.944444444444445,0.0,14.7
0,AA,RIC,"Charlotte, NC",413.60038,2018,12,30,6,5,-13.416666666666666,0.0,9.2
0,AA,CLT,"Christiansted, VI",2513.78908,2018,1,20,5,11,-15.305555555555555,0.0,12.5
0,B6,MCO,"Providence, RI",1725.21248,2018,10,21,6,13,-5.444444444444445,0.0,18.4
0,WN,DCA,"Houston, TX",1960.17612,2018,10,7,6,18,-4.333333333333333,0.5,10.9
1,UA,SFO,"Portland, OR",885.137,2018,1,9,1,18,-10.972222222222221,4.5,29.4
0,AA,CLT,"Grand Rapids, MI",938.24522,2018,11,13,1,9,-12.777777777777779,4.5,19.6
1,DL,BDL,"Atlanta, GA",1382.42306,2018,1,17,2,6,-20.27777777777778,4.5,14.8
0,DL,RAP,"Salt Lake City, UT",817.54472,2018,10,4,3,8,-14.277777777777779,0.5,32.2
0,DL,PDK,"Miami, FL",955.94796,2018,10,17,2,19,-7.75,2.8,19.1
0,AA,BNA,"Washington, DC",904.44908,2018,10,29,0,18,-11.722222222222221,0.0,9.7
0,DL,OMA,"Detroit, MI",1047.68034,2018,10,18,3,10,-10.86111111111111,0.0,22.8
0,G4,BLI,"Palm Springs, CA",1734.86852,2018,11,6,1,8,-13.88888888888889,4.5,10.8
0,UA,SFO,"Seattle, WA",1092.74186,2018,11,19,0,16,-10.444444444444445,0.0,9.1
1,B6,LGA,"Tampa, FL",1617.3867,2018,10,2,1,18,-6.138888888888889,4.5,19.2
0,HA,OGG,"Honolulu, HI",160.934,2018,1,7,6,11,-4.916666666666668,0.0,36.3
0,DL,LWS,"Salt Lake City, UT",741.90574,2018,1,12,4,12,-14.444444444444445,1.8,6.2
0,AA,MIA,"Charlotte, NC",1046.071,2018,12,19,2,11,-6.722222222222223,0.0,17.1
0,AA,LCK,"Charlotte, NC",558.44098,2018,11,6,1,13,-11.38888888888889,4.5,31.8
0,WN,BWI,"Denver, CO",2399.52594,2018,10,12,4,18,-9.61111111111111,0.9,35.4
0,DL,MEM,"Atlanta, GA",534.30088,2018,11,30,4,9,-7.75,4.5,28.0
0,DL,DTW,"Milwaukee, WI",381.41358,2018,1,11,3,17,-11.055555555555555,2.4,26.7
0,UA,FWA,"Chicago, IL",252.66638,2018,11,21,2,9,-17.72222222222222,0.3,21.7
0,UA,HOU,"Chicago, IL",1488.6395,2018,1,10,2,18,-9.833333333333334,0.2,16.2
0,WN,IAH,"St. Louis, MO",1105.6165799999999,2018,1,22,0,16,-11.0,1.7,22.5
1,UA,HOU,"New York, NY",2278.82544,2018,10,12,4,7,-5.1944444444444455,0.0,17.0
0,DL,DTW,"Fort Myers, FL",1744.52456,2018,1,15,0,10,-21.333333333333332,2.9,17.2
1,DL,PDK,"Newark, NJ",1200.56764,2018,1,9,1,16,-13.083333333333334,0.0,13.8
0,UA,MDW,"Los Angeles, CA",2806.68896,2018,11,10,5,20,-19.97222222222222,0.0,27.7
1,UA,FAT,"Los Angeles, CA",336.35206,2018,1,5,4,17,-8.916666666666666,0.0,7.9
0,UA,MDW,"Lexington, KY",519.81682,2018,1,20,5,20,-15.583333333333334,0.1,27.6
0,WN,KAEG,"Las Vegas, NV",782.13924,2018,1,13,5,9,-16.27777777777778,0.0,18.8
0,DL,DTW,"West Palm Beach/Palm Beach, FL",1747.74324,2018,1,11,3,8,-11.055555555555555,2.4,26.7
1,WN,DEN,"Cleveland, OH",1932.81734,2018,10,12,4,17,-12.916666666666666,0.0,14.2
0,WN,RNO,"Los Angeles, CA",629.25194,2018,10,11,3,10,-11.083333333333334,0.0,13.2
0,DL,LGA,"Denver, CO",2607.1308,2018,1,27,5,9,-14.972222222222221,0.0,25.4
0,AA,TUS,"Phoenix, AZ",177.0274,2018,11,30,4,7,-11.194444444444445,4.5,29.5
1,B6,FLL,"Richmond, VA",1295.5187,2018,10,25,3,21,-4.249999999999999,0.6,10.5
0,DL,ORD,"Atlanta, GA",975.26004,2018,1,26,4,7,-14.583333333333334,0.1,30.5
0,UA,CLT,"Chicago, IL",963.99466,2018,1,1,0,9,-20.305555555555557,0.0,17.5
0,WN,PHX,"San Diego, CA",489.23936,2018,12,22,5,16,-10.472222222222221,0.0,10.0
0,UA,BJC,"Fargo, ND",1009.05618,2018,1,23,1,15,-20.63888888888889,0.0,16.1
0,UA,BJC,"Tucson, AZ",1028.36826,2018,10,27,5,19,-9.25,0.0,21.6
0,AA,CAE,"Charlotte, NC",141.62192,2018,10,12,4,10,-7.583333333333333,0.0,16.3
0,AA,ORD,"Milwaukee, WI",107.82578,2018,10,11,3,18,-13.694444444444445,0.0,26.2
0,DL,SFO,"New York, NY",3176.83716,2018,10,15,0,22,-6.861111111111112,0.0,14.7
0,DL,LGA,"Atlanta, GA",1223.0984,2018,10,1,0,14,-6.694444444444443,0.5,21.2
0,DL,BFI,"San Francisco, CA",1092.74186,2018,10,25,3,15,-11.11111111111111,4.5,13.0
0,UA,HOU,"Jackson/Vicksburg, MS",564.87834,2018,11,9,4,7,-9.277777777777779,4.5,31.1
0,DL,JFK,"Madison, WI",1306.78408,2018,10,28,6,20,-12.333333333333334,1.3,20.6
0,WN,PDK,"Las Vegas, NV",2811.51698,2018,10,30,1,8,-10.75,0.0,14.0
0,AA,ORD,"Tucson, AZ",2312.62158,2018,1,20,5,10,-15.805555555555555,0.0,25.3
0,WN,HOU,"Tampa, FL",1256.89454,2018,11,23,4,10,-8.027777777777779,1.3,19.6
0,AA,DEN,"Charlotte, NC",2151.68758,2018,12,23,6,8,-17.02777777777778,0.0,12.9
0,UA,DIK,"Denver, CO",785.35792,2018,1,4,3,7,-21.444444444444443,0.0,16.3
0,WN,CHS,"Chicago, IL",1198.9583,2018,10,8,0,17,-3.138888888888888,2.8,26.2
0,DL,LGA,"Boston, MA",300.94658,2018,1,24,2,14,-17.52777777777778,0.0,24.7
0,WN,DEN,"Los Angeles, CA",1387.25108,2018,10,12,4,6,-12.916666666666666,0.0,14.2
1,WN,FLL,"Atlanta, GA",935.02654,2018,1,2,1,12,-7.694444444444445,4.5,36.5
0,WN,PDX,"San Jose, CA",915.71446,2018,11,21,2,21,-15.166666666666666,4.5,23.4
1,B6,JFK,"Fort Lauderdale, FL",1720.38446,2018,10,21,6,10,-13.833333333333334,0.1,36.3
0,WN,TPA,"Chicago, IL",1604.51198,2018,12,24,0,18,-10.055555555555555,0.0,11.9
0,DL,ATL,"Savannah, GA",344.39876,2018,10,28,6,11,-9.88888888888889,0.1,24.8
0,AA,MLI,"Chicago, IL",223.69826,2018,1,14,6,11,-23.36111111111111,1.1,20.8
0,AA,OPF,"Indianapolis, IN",1641.5268,2018,1,30,1,14,-8.499999999999998,0.0,24.1
0,DL,PDK,"Boston, MA",1522.43564,2018,12,4,1,14,-15.13888888888889,0.0,19.9
0,NK,DEN,"Fort Lauderdale, FL",2740.70602,2018,10,19,4,16,-11.63888888888889,0.0,17.9
0,UA,DCA,"Newark, NJ",320.25866,2018,1,31,2,7,-19.0,0.0,22.5
0,NK,OAK,"Detroit, MI",3176.83716,2018,10,26,4,23,-7.805555555555555,0.0,12.7
0,DL,DTW,"Baltimore, MD",658.22006,2018,12,1,5,8,-16.833333333333332,4.5,23.7
0,DL,ATL,"New Orleans, LA",683.9695,2018,1,24,2,14,-14.777777777777779,0.0,23.5
0,AA,MDT,"Charlotte, NC",664.65742,2018,10,30,1,13,-12.86111111111111,0.0,15.3
0,UA,BJC,"San Francisco, CA",1556.23178,2018,10,3,2,17,-6.638888888888889,0.0,26.3
0,UA,BJC,"Colorado Springs, CO",117.48182,2018,1,18,3,19,-14.277777777777779,0.0,17.3
0,AA,DCA,"Tampa, FL",1310.00276,2018,11,26,0,13,-13.305555555555555,4.5,25.7
0,DL,MIA,"Atlanta, GA",955.94796,2018,11,6,1,15,-3.638888888888889,1.7,12.2
1,WN,JFK,"Dallas, TX",2222.49854,2018,11,5,0,13,-11.86111111111111,4.5,30.0
0,UA,SNA,"Denver, CO",1361.50164,2018,1,13,5,15,-7.000000000000001,0.0,23.3
0,UA,HOU,"Chicago, IL",1488.6395,2018,11,21,2,10,-11.833333333333334,4.5,17.4
0,AA,CAE,"Charlotte, NC",141.62192,2018,11,28,2,7,-16.11111111111111,0.0,17.2
0,DL,BOS,"New York, NY",300.94658,2018,11,18,6,15,-16.666666666666668,0.0,16.7
0,AA,LGA,"Charlotte, NC",870.65294,2018,11,6,1,19,-10.36111111111111,4.5,30.5
0,UA,CRP,"Houston, TX",323.47734,2018,1,10,2,7,-8.63888888888889,0.0,25.0
0,AA,PDK,"Charlotte, NC",363.71084,2018,11,11,6,13,-14.36111111111111,0.0,18.9
0,UA,BJC,"Ontario, CA",1318.04946,2018,12,9,6,18,-17.36111111111111,0.0,12.2
0,WN,PDX,"San Jose, CA",915.71446,2018,11,28,2,6,-13.86111111111111,4.5,11.4
0,DL,MDW,"Atlanta, GA",975.26004,2018,11,3,5,12,-15.222222222222221,3.1,18.7
